"","slopeBase"
"17","5.04224539601947"
"18","10.2941860735554"
"24","4.94446349080328"
"25","3.0235117257112"
"26","5.08879685780486"
"31","2.00146740841316"
"32","2.25867995944396"
"33","3.70441957785861"
"40","5.65478442447664"
"41","2.00146740841316"
"47","15.3457055452015"
"48","11.3622524970002"
"49","13.3278287289259"
"57","11.7737426805071"
"58","6.08936176671892"
"67","4.49751488948401"
"76","14.1554795071333"
"77","5.70272309809934"
"78","4.42974886688912"
"79","3.19582598990216"
"86","9.21574438839111"
"87","5.79117350798848"
"95","2.29770910105079"
"96","2.6252767904364"
"104","5.06657416896813"
"105","0.241954123530394"
"112","7.23307034754734"
"113","6.15107536545915"
"120","4.68138455813855"
"121","8.50945338800011"
"122","8.86414132370907"
"129","2.33366666108828"
"130","3.83895072323436"
"131","6.44159305730685"
"132","5.21856390744552"
"133","5.31662933347482"
"139","5.66576567383467"
"140","7.11895895011292"
"141","1.14055912509531"
"142","3.0325366785041"
"143","3.93413732960534"
"146","0.966040062225417"
"147","7.95864210022625"
"148","4.99300985500944"
"149","3.6101149263323"
"150","6.46453672187922"
"151","4.05937014907082"
"152","7.28265777370725"
"155","2.08890673046048"
"156","6.57230294372069"
"165","8.8326758871705"
"166","19.262587738028"
"167","12.6194485310021"
"168","2.85698143600236"
"174","5.53128759723049"
"175","13.1597511379249"
"176","10.3466227759416"
"177","4.66203775792575"
"182","6.04979871164112"
"183","8.34695073007413"
"184","10.6292523042516"
"186","3.86287687036629"
"195","4.09239076308072"
"202","5.32648405411479"
"203","7.59607168714585"
"204","8.01779242332504"
"211","8.3114541118091"
"220","10.4286493346051"
"221","5.56354789362583"
"222","5.82329311103781"
"229","5.12622528009702"
"230","4.45060183151166"
"231","6.66630030864915"
"236","9.19086020137016"
"237","8.17407160960356"
"238","11.817527897467"
"246","11.0421581096078"
"247","9.15936362481042"
"254","5.86245231096012"
"255","6.77344420969282"
"256","2.37748922587789"
"257","2.87684576086046"
"264","3.82564750545077"
"265","5.33267006199694"
"266","2.87684576086046"
