"","slopeBase"
"62","14.1321862776682"
"63","23.463903503951"
"105","26.7468307385018"
"106","20.2384848366407"
"107","19.5181641867356"
"108","10.5160400369222"
"150","14.5944510980263"
"151","15.0536536888968"
"176","25.2873615197097"
"177","5.3740482809044"
"187","13.4283904698967"
"188","10.9807564518716"
"219","32.8034887387706"
"220","22.1643194221628"
"227","10.5754956307146"
"228","12.5291482768511"
"230","19.1176072900234"
"231","21.1068095185098"
"270","21.1613886499569"
"271","22.6326301277097"
"339","12.9920323069821"
"340","14.0781331047107"
"341","5.80361430657441"
"383","17.6400592687283"
"384","18.0799745235071"
"385","17.4919116991145"
"386","16.7167305158174"
"423","13.6500647333629"
"424","17.6167922222712"
"425","44.9349298266782"
"428","14.5207015141632"
"429","21.5380755165221"
"430","18.0174063411689"
"514","43.3803921794019"
"515","34.9791394405652"
"516","44.6521628266905"
"556","52.7418129281301"
"557","13.4450855268372"
"597","3.77171798232095"
"598","2.80431982996482"
"599","14.6951341469654"
"600","12.4013146993742"
"633","31.8568995908159"
"634","37.1828893566784"
"638","14.4306450442504"
"639","11.6901014437926"
"640","14.3926859272757"
"641","13.683978160588"
"642","21.2025472457355"
"675","21.8740213596696"
"676","20.4093050916959"
"677","34.7055768759375"
"682","29.9836165287008"
"718","18.8715879024834"
"719","11.2188165811699"
"722","40.1003797662346"
"723","49.8405686267219"
"762","16.0671815905429"
"763","20.6407235067247"
"765","29.4016073147394"
"766","28.0297454834179"
"767","29.3220538869117"
"805","7.16971305194681"
"809","16.3825291159523"
"810","17.6488917618657"
"886","13.2850037138174"
"887","13.8911959260789"
"888","12.9504927291543"
"893","17.3015492289586"
"929","7.97191464119056"
"930","17.5294110516418"
"936","17.3015492289586"
