"","slopeBase"
"3","1.50376806446988"
"20","5.55289460447428"
"21","5.28050883340017"
"37","5.41586895737347"
"38","5.17287827176627"
"54","6.32603617734817"
"55","3.47031000172803"
"70","17.7614903527343"
"71","15.1376926441449"
"87","27.5256461444381"
"88","27.1420076137369"
"96","9.51967977692905"
"97","8.24676161994898"
"104","28.8515475399801"
"105","27.2260923853166"
"113","11.194405246714"
"114","14.0724862030815"
"115","11.2299054004777"
"120","3.05053478010397"
"121","7.78760630608832"
"122","2.2818544226298"
"127","10.8424177083066"
"139","6.61140101083428"
"140","12.8453675539334"
"141","15.9906776488216"
"142","10.5112978048931"
"143","10.4901680706194"
"144","10.7698514679336"
"146","8.1430969395679"
"147","7.35524855130037"
"148","5.03393869350379"
"157","17.7095826955239"
"158","15.9906776488216"
"159","17.7677755891458"
"161","4.19200708039368"
"162","10.462021660248"
"163","4.89945863045214"
"165","9.17973298338354"
"166","6.47498676342005"
"178","6.28185327462575"
"179","7.27347486821532"
"180","7.19342825765076"
"181","9.87339914100559"
"182","12.1029730416517"
"183","9.40097421693513"
"195","0.645734394883303"
"196","2.64120686811814"
"197","1.8179838611561"
"198","8.01614775271071"
"199","7.82839635972899"
"200","10.7505874156235"
"215","4.03330096414414"
"216","3.86378960154728"
"217","9.84671738511003"
"218","14.3466298787556"
"232","2.16735608075507"
"233","2.27070029593907"
"235","6.94171659435074"
"236","9.9845157306281"
"237","8.53756191905073"
"250","4.16381680562366"
"251","4.09717569437946"
"252","4.66515952491262"
"253","9.08910550040269"
"254","13.4169293386041"
"268","5.42706597310522"
"269","3.66860888945725"
"285","4.41306385199688"
"286","5.251513498468"
"302","5.63862465338373"
"319","5.55454724292104"
"335","13.6453883881264"
"336","15.4739879076371"
"338","4.36672231136958"
"349","14.529645236751"
"350","13.7562666461017"
"351","12.1430481721864"
"352","6.92770922855386"
"353","13.0504336040307"
"354","5.68514274490346"
"355","4.17202299500617"
"356","4.47487484817513"
"357","4.35619512631265"
"366","12.7900647937573"
"367","24.0515413303908"
"368","5.5493313625866"
"369","16.6889285133975"
