"","slopeBase"
"29","NaN"
"30","1.38739156997444"
"31","2.20516583026199"
"32","NaN"
"33","NaN"
"34","4.66729976268067"
"35","4.95242312960859"
"62","4.18209661848552"
"63","5.03857524512785"
"66","2.33403166958648"
"67","2.47710722347296"
"68","7.26902719365921"
"90","3.34337383629696"
"91","2.36047814737247"
"93","5.27079661823598"
"94","2.43539395135782"
"95","8.61587860551287"
"96","7.02559235463475"
"99","13.1389292553853"
"100","15.9931803590199"
"110","3.50603863475953"
"118","6.13459401790184"
"120","6.11866664719313"
"122","3.02226354016358"
"123","7.03992020592047"
"126","13.1389292553853"
"127","11.3293785041111"
"137","1.52991029874054"
"138","1.25254277538968"
"139","1.77660364366436"
"140","2.49462002994239"
"141","7.24070202362692"
"145","5.18988607921949"
"146","6.0947664597714"
"147","5.16094585776127"
"150","10.7604833095309"
"151","14.368529584304"
"152","6.20693273050437"
"153","6.32991456689131"
"154","2.02189827011274"
"156","6.17884642317109"
"157","7.43757435389528"
"158","4.39972920728586"
"167","0.420141040394736"
"168","11.0453390801645"
"178","9.88205463671242"
"179","6.65902679895545"
"183","13.352409472723"
"184","11.5384717872223"
"185","7.22176454297584"
"186","8.41473029951385"
"195","7.87810339383422"
"211","25.3354011778894"
"212","24.8449255708923"
"213","18.2553480141455"
"214","17.5910434676166"
"215","17.0491586139062"
"220","8.29957693947743"
"221","5.00768525615278"
"222","5.54433238238876"
"235","18.5330097534154"
"236","16.1050206904671"
"261","1.79764145595935"
"262","8.57514791904433"
"263","16.2393248598379"
"264","14.3291241619354"
"265","12.9864596075065"
"266","13.3179438241357"
"273","7.72337330429476"
"274","8.5450494899874"
"286","11.8733427046443"
"287","8.34187769542749"
"288","11.5508672467636"
"289","7.49035101884255"
"292","15.8057741777902"
"293","15.3093558003931"
"294","9.43522735767284"
"295","14.4538314062112"
"301","6.92211103927786"
"305","6.14914745224919"
"306","4.77626200755234"
"307","6.93009550144943"
"308","6.80482378578183"
"309","6.66301158735752"
"313","8.55037485546739"
"314","22.7228126098744"
"315","8.48304874282117"
"316","6.62673375510432"
"320","8.16136966485745"
"321","10.8282944081638"
"322","11.9576431311741"
"328","6.49592943488578"
"330","3.50948177913799"
"331","6.84429507015784"
"332","5.68347816552524"
"333","6.99170670716284"
"335","11.7710732115379"
"336","4.29107306138854"
"338","7.15967257129381"
"339","7.25212470904913"
"340","4.17690860135145"
"341","4.41561392044566"
"346","3.55426484141957"
"347","5.79045946198975"
"348","5.67555567368971"
"349","4.79614145036879"
"356","3.14960235121083"
"357","3.20700228700001"
"363","4.29937812863182"
"364","4.45198250995722"
"365","4.9678718387639"
"366","5.02882972460957"
"373","1.79403416332671"
"374","6.01682752567969"
"375","2.77847541420862"
"400","1.17452987319424"
"401","5.17006565638578"
"402","4.6978238272293"
