"","slopeBase"
"3","6.83511628960247"
"45","12.7112954909634"
"46","7.91520916326452"
"47","7.07755505943493"
"48","5.075451493683"
"51","2.45694191296889"
"87","10.4288458496825"
"88","7.07752205278595"
"90","7.93593752109399"
"91","14.1067863496588"
"92","4.15708388245011"
"93","2.30933291824005"
"133","23.7002877959016"
"135","1.93876421114398"
"136","2.20491147806219"
"177","6.47354052424025"
"178","6.52223104413447"
"184","6.10601892792127"
"185","5.4008416031455"
"226","7.66562953986193"
"227","5.21028289889885"
"228","6.00777795538628"
"229","6.54669828834241"
"230","9.38536654969029"
"232","9.01029897012251"
"233","10.6654388132261"
"272","8.20745406718436"
"274","11.6288033929614"
"275","8.67225162279208"
"282","3.21033189053108"
"314","4.67893811152745"
"315","14.123971835046"
"316","14.8636315598241"
"324","8.03910548469578"
"325","11.6771242691954"
"356","3.04382112745027"
"357","6.83601405797065"
"358","14.9196962109718"
"366","12.4148384221694"
"367","13.0867303344319"
"368","11.984327164657"
"369","16.759386331181"
"409","12.3802562641919"
"410","8.48536874941589"
"1259","8.63644195380363"
"1507","17.3725680392543"
"1508","20.1865683906917"
"2356","28.2149365017582"
"2357","17.3561053702738"
"2358","12.8650793373425"
"2359","13.956029645912"
"2398","13.9943474931784"
"2399","8.69018620250488"
"2400","14.083421136179"
"2440","11.4252416490188"
"2441","14.2428765102055"
"2442","22.9459882034826"
"2734","35.8928381650588"
"2736","24.8074262880193"
"2737","15.6915959198158"
"2738","21.8444913667859"
"2739","15.5251254459303"
"2774","48.8571063978602"
"2775","44.0775084149193"
"2776","40.6221027019688"
"2777","26.6904963748542"
"2778","24.8552410708282"
"2779","16.9382424713622"
"2781","16.4156088203032"
"2782","29.4950518774547"
"2816","52.3023481538989"
"2817","18.8780189791832"
"2818","16.3297817180319"
"2819","26.632595174211"
"2823","24.4706296997327"
"2824","33.456223214965"
"2860","15.4033381024797"
"2861","11.2962051489773"
"2863","10.4822321553911"
"2864","15.1420859114152"
"2865","30.1061888417369"
"2901","18.3331233143478"
"2902","25.0216898586137"
"2905","8.32066577839213"
"2906","20.3218972849248"
"2943","11.0621734296304"
"2946","8.15906098635805"
"2947","11.5392340150895"
"2985","16.7915796647987"
"2986","15.2128712253399"
"2987","3.96572309728662"
"2988","13.5695738494875"
"3027","11.6395204369565"
"3028","31.6295209590259"
"3029","34.239739468887"
"3030","46.5302901245116"
