"","slopeBase"
"54","18.4339387214208"
"55","22.7071435679843"
"126","8.75022327058371"
"127","16.8277889154129"
"145","19.6519621743438"
"146","14.8789599802803"
"147","25.3472958398534"
"172","13.7496277361368"
"173","31.5182763555002"
"177","16.0677903814053"
"191","28.2214567087177"
"192","24.6927285777366"
"193","25.3472958398534"
"218","23.090103170682"
"219","28.9147399260547"
"221","27.245195865792"
"223","21.2896367997485"
"237","11.3138993819222"
"238","8.31025214746586"
"250","31.8602549598094"
"251","25.3204140165017"
"252","20.6426992138937"
"258","17.8437048614512"
"259","11.6972721940091"
"267","25.6051107951681"
"268","23.8833606234132"
"269","25.1760516475951"
"270","17.7711048530229"
"272","10.1078416810203"
"273","11.4912368958791"
"274","12.9025595986066"
"296","26.2014307745798"
"297","28.2437245514933"
"305","18.2402619529564"
"306","18.8401076316159"
"315","15.1708214286724"
"316","17.7092210242519"
"317","16.9217778044203"
"318","19.8417053213337"
"319","5.54883689637325"
"320","16.6295116422812"
"321","21.6860044549286"
"360","6.76712193095364"
"361","7.4363782030137"
"362","23.7163668293106"
"363","24.0574121545498"
"364","22.2912852654598"
"365","13.8327364397673"
"367","12.9534814831889"
"368","19.6627676185749"
"406","34.3900834848794"
"407","28.8134336389313"
"408","21.6650222628334"
"409","33.8160373543696"
"410","30.0616005594312"
"411","24.0736697629563"
"412","26.4417475631145"
"413","16.9998795781565"
"414","16.7150276113708"
"456","44.4927471769429"
"457","44.035395719461"
"458","33.2306951600476"
"459","38.7410375656138"
"497","11.8816270870947"
"498","24.2305827367274"
"499","36.4568788403194"
"500","39.9205708152298"
"502","50.6149919012254"
"503","41.1042854094729"
"504","43.2846360180615"
"521","29.7223218744428"
"532","21.3793715283614"
"543","10.7954412209457"
"544","19.6917848437087"
"545","32.2662636895859"
"546","40.3319307565743"
"548","37.9495529433853"
"549","27.8343269947197"
"550","26.1289474650941"
"566","31.6669641934257"
"567","27.782964121739"
"568","23.4013064326374"
"570","20.846838205189"
"571","20.2645422503412"
"572","32.2579649738549"
"573","21.7624376400745"
"574","9.7663236547534"
"577","9.7675055859121"
"578","23.8780556019961"
"579","20.1419075724138"
"580","18.1725358925207"
"581","16.3629503634961"
"596","30.597907927334"
"613","9.51486202654556"
"614","28.7774811170369"
"615","21.6172865594867"
"616","10.2733138144249"
"617","13.6189414366167"
"618","17.7875155147239"
"619","18.285229980018"
"620","12.0200144444111"
"621","24.2360577967886"
"622","11.0490969930652"
"623","7.03539282940219"
"625","11.7446543648295"
"626","9.77308838589335"
"627","8.22198259895844"
"628","12.9270679917521"
"629","15.8969271433975"
"630","13.3856719260783"
"631","11.7534679907134"
"632","6.05008093924502"
"636","32.5633998788662"
"637","24.2183445299333"
"638","21.1040435813154"
"639","18.0535218769822"
"641","25.2022787034032"
"666","12.7689509594951"
"667","23.0212806715333"
"668","28.5271880826985"
"669","8.63447993474518"
"674","25.9078311843393"
"680","10.6151173475508"
"682","30.4545544120474"
"683","29.9624092005589"
"685","17.8320090239205"
"686","25.6696289166081"
"687","18.2827170696975"
"726","26.2326330899748"
"727","18.4439872621984"
"728","23.737697207861"
