"","slopeBase"
"99","8.33564722645897"
"100","7.23330736481852"
"101","18.6548286269677"
"102","25.0307945662738"
"149","5.71580462796112"
"150","4.26359917414756"
"151","9.87077866589344"
"154","4.30326544792521"
"155","13.7066803881728"
"200","20.22372141907"
"201","6.19157069351735"
"204","14.3847299707505"
"205","10.324100792143"
"206","14.6399063528839"
"207","18.5700237612187"
"252","17.4401099380246"
"256","14.8975822787164"
"257","12.8063943023082"
"303","17.9099260131958"
"304","9.1049525725224"
"308","3.21906645774268"
"355","8.88311572223172"
"359","5.89286041940149"
"360","7.51416473809441"
"407","7.94645190687593"
"411","6.65384247851546"
"412","3.45178727706534"
"459","13.1834257635648"
"463","6.34916099958567"
"510","3.07508981744098"
"511","3.39542317387832"
"514","4.69384649149697"
"515","13.2255409625277"
"562","9.07596004048436"
"563","2.26447305753309"
"566","4.34570162351996"
"567","5.38857671002836"
"614","10.3194194990614"
"618","2.35329501625148"
"666","16.9178480754743"
"670","7.09343219931758"
"718","21.4383990266974"
"722","12.6045198751022"
"769","26.7324823120284"
"770","18.4543066361768"
"773","2.39909936925087"
"774","5.62695195214787"
"807","28.820303910318"
"808","37.5044564495237"
"821","14.3880484976309"
"822","13.808948145742"
"825","4.18699703372345"
"826","7.40500601421591"
"853","11.1600355216436"
"854","12.4635462974449"
"860","24.8339633435876"
"872","28.2752729918452"
"873","12.7135736871702"
"877","14.9963318287409"
"906","4.161633578471"
"912","14.3389915447738"
"914","13.0876418638881"
"915","7.32833610162337"
"919","8.10628345046966"
"920","5.38472549935148"
"921","21.0099117441312"
"922","26.583839886622"
"923","27.0233601004054"
"924","25.77069729308"
"925","28.2752729918452"
"928","20.6233475451259"
"929","15.479227494061"
"953","16.8416581093743"
"954","22.5978687677181"
"962","7.36954648551888"
"963","24.6036698148379"
"964","22.4387809150821"
"965","14.4218012237374"
"966","14.3743759190081"
"967","8.00208441896923"
"968","4.62822954659308"
"970","2.62482233516533"
"972","3.90570480542678"
"980","16.4687067321198"
"981","20.6233475451259"
"1005","15.6285002998927"
"1006","24.0993612212595"
"1007","15.1334295728162"
"1013","17.7542818620363"
"1014","21.6764228610841"
"1015","25.9794591474482"
"1016","7.47313392355086"
"1019","3.95773596151474"
"1020","5.66205744066844"
"1022","4.32146006982701"
"1023","12.3008330860791"
"1028","21.9770244691992"
"1029","27.900172389159"
"1030","21.3498037648206"
"1032","12.2762669337475"
"1058","23.0843599712952"
"1059","23.9723072569926"
"1062","15.2632950091227"
"1063","17.2304118821808"
"1065","18.795576462845"
"1066","26.0939413361099"
"1069","10.6336458264744"
"1070","2.38924430598179"
"1071","3.20749252903096"
"1074","19.7142248738132"
"1075","25.0531744010575"
"1079","28.4003117787155"
"1080","24.7156779123173"
"1081","26.4278488885865"
"1082","24.0184495060129"
"1083","25.7003859727534"
"1084","22.2193677445938"
"1085","15.9433146394523"
"1112","20.5118494256028"
"1113","14.9250127643192"
"1114","13.9084514466787"
"1115","21.7936761765846"
"1121","6.39762554289266"
"1125","19.2968026011337"
"1126","22.734794447412"
"1127","34.4739626969756"
"1130","22.7159827237175"
"1131","19.5789872706068"
"1135","35.9758038262381"
"1137","21.0695335118522"
"1156","15.0514301887676"
"1157","17.7009087488811"
"1158","20.545599401499"
"1159","29.6745252700501"
"1164","27.5772963273612"
"1165","14.7929248116168"
"1166","28.651998424928"
"1173","10.2903221816718"
"1174","5.27653105406277"
"1175","6.71729891617875"
"1176","16.083104895212"
"1177","17.4438089066612"
"1182","21.2123478588231"
"1187","27.1912334867219"
"1208","10.5390918466127"
"1209","16.7267403164816"
"1210","18.0987423101989"
"1211","16.0198444032249"
"1216","30.136403458908"
"1217","28.1744068152635"
"1218","23.8118036686052"
"1219","17.7208488201399"
"1234","10.0822587517004"
"1235","9.27368131050046"
"1237","11.5044947196894"
"1238","20.4912869377616"
"1239","28.7975534168169"
"1259","10.5809755426991"
"1261","8.43223351169103"
"1263","17.916854004752"
"1264","13.5910390266405"
"1265","21.6746427941088"
"1286","7.889652647209"
"1287","7.4115194966731"
"1288","7.6117188872379"
"1289","10.6059364071575"
"1311","17.7712627067472"
"1312","17.3637903414391"
"1313","6.69316974967052"
"1314","18.9883787790851"
"1317","26.1950449692527"
"1363","14.1026737879232"
"1364","14.0283740782086"
"1365","11.3183712070998"
"1366","13.6487441314553"
"1367","20.8705856221682"
"1368","19.4592792324832"
"1369","29.9791496389636"
"1439","8.64876342378398"
"1490","8.84995196993729"
"1491","8.92790674968066"
"1492","8.72302027217593"
"1542","10.2798239113872"
"1543","6.33177379999011"
"1594","8.70052020423487"
