"","slopeBase"
"10","8.53286236784114"
"20","7.9738548501009"
"21","8.46534810298884"
"31","8.19830213662262"
"32","6.36145292137573"
"38","5.36962559211944"
"39","4.15242350391391"
"40","10.0881835165777"
"42","12.147556511012"
"43","10.192429316319"
"49","6.36323736131561"
"51","15.9768394801666"
"52","16.9572148498437"
"53","6.230174216534"
"54","8.0092964444364"
"59","4.26671243330898"
"60","7.24744245680802"
"62","9.35611715435718"
"63","11.5510364755785"
"64","13.8183872418373"
"65","18.2465559631683"
"71","9.85589695511032"
"72","7.39464629769187"
"73","5.83311155979743"
"76","13.9051509326695"
"83","4.21752537289775"
"84","7.18891581927221"
"85","7.32940929429687"
"87","5.89686426713421"
"95","9.55834316447373"
"96","8.11696072801532"
"97","14.8354713447821"
"98","15.0332253123779"
"106","7.86533430454812"
"107","20.689551266193"
"108","20.8250930192157"
"109","20.8250930192157"
"116","5.61022243235794"
"117","6.62143553425502"
"118","19.6723447230132"
"119","13.1716077273465"
"120","37.1445780350963"
"123","8.97221766693894"
"127","15.6292449878831"
"129","24.7564908124349"
"130","13.5756935252937"
"131","21.4862104548837"
"134","8.61575036102317"
"135","9.954730432436"
"136","12.9870507470578"
"138","18.560078156529"
"139","25.3747937724601"
"141","16.7858719119911"
"145","6.62286778403723"
"146","8.66885829385269"
"147","13.7619275696377"
"148","20.5244942300653"
"149","30.3272486587713"
"157","9.12536788422745"
"158","8.0754520947712"
"159","14.3452856416341"
"170","6.18927312404453"
"181","3.64131500685552"
"192","2.43132386497941"
