"","slopeBase"
"29","3.82534358504032"
"30","4.26786597151244"
"47","7.84702239140165"
"48","2.83664980106656"
"49","7.27393864119289"
"50","5.45859021538386"
"64","34.0236693697403"
"65","32.5961399930248"
"66","15.4731369715052"
"67","11.2158884554577"
"101","28.7458750421827"
"102","30.7479395008663"
"122","31.4240757261979"
"123","29.1914183334781"
"143","19.7323028826804"
"144","25.3852899589966"
"163","10.3451702861771"
"164","19.2970374504803"
"165","14.704436490054"
"185","11.281167868336"
"186","12.5944960363515"
"205","5.18446267731747"
"206","5.94164197562719"
"226","3.89891408282182"
"227","4.42701953184052"
"246","4.3260724517215"
"247","1.36282449258467"
"266","4.21796106948372"
"286","3.31209677249501"
"287","5.27785076029214"
"307","6.32866984265741"
"327","3.00094395579507"
"347","4.20713978100625"
"351","26.2214499530122"
"352","11.4080291947165"
"353","11.7232039270087"
"354","4.63267987292683"
"366","11.774155875515"
"367","5.04468442210726"
"371","33.5771930108412"
"374","9.95128041258422"
"386","27.6704432292058"
"387","25.9228496376834"
"391","18.8110602410445"
"392","24.6180429852777"
"393","26.9268979098926"
"394","22.4890355566178"
"397","20.4267568476117"
"398","10.0506389801341"
"399","8.71449566271615"
"405","20.209444259977"
"406","28.8798948373281"
"418","18.922893190739"
"425","22.614410823488"
"445","21.6732658602359"
"469","30.5592917657859"
"470","31.1196104844817"
"471","32.4837548122614"
"472","30.5436967909968"
"473","25.2566600798786"
"475","31.7641708436738"
"476","27.7176502848441"
"477","14.5288340031705"
"487","43.0809439238418"
"488","31.3342043608384"
"489","23.2826754572703"
"490","24.1531237270947"
"491","22.8834133866523"
"492","31.0599259825676"
"493","23.4045627480306"
"494","31.1422529947797"
"495","31.3008972034952"
"496","18.0287870786255"
"497","11.6579178453651"
"506","22.5782840643373"
"507","24.6097592052706"
"517","9.15456823183415"
"526","24.5506606893321"
"527","22.3240606020046"
