"grid ID","0.05","0.25","0.5","0.75","0.95","length","n"
"109","6.67373704910278","12.3815410137177","32.5382080078125","45.3471632003784","57.1094242095947","466.292360982914","15604"
"170","8.64660968780518","23.48086977005","34.9410190582275","46.9405975341797","61.3337030410767","2275.47693861554","51838"
"171","13.6949357032776","17.6196246147156","21.5027303695679","31.6175141334534","50.7320262908935","250.371301752389","9512"
"231","19.1554838180542","33.5166454315186","39.7856540679932","45.5994253158569","55.6654788970947","1272.40583133303","31820"
"232","16.5468330383301","21.7530422210693","30.8578567504883","44.1586990356445","52.9027076721191","1593.59794478533","33729"
"233","4.83868074417114","13.1681575775146","23.6960411071777","34.2630805969238","49.7571006774902","664.72191234507","25405"
"234","7.42725312709808","14.5229539871216","19.1227493286133","23.7827110290527","28.372163772583","300.332708861866","5076"
"286","13.6960973739624","20.2369346618652","32.2924575805664","46.81298828125","58.6038520812988","249.667686580626","8949"
"287","17.3987299919128","25.9189581871033","32.933198928833","44.1695985794067","50.6964405059814",NA,"2162"
"292","16.5462104797363","25.6831784248352","30.8331298828125","35.6524419784546","44.7276885986328","1655.24817274122","34158"
"293","14.6759216308594","21.2532558441162","31.4954681396484","42.6902465820312","54.5849952697754","3872.93730047644","100157"
"294","16.6991630554199","28.7078409194946","41.3549976348877","46.8831720352173","52.1028985977173","2654.88293875806","49858"
"295","4.2117440700531","11.9913306236267","19.3055057525635","31.8606796264648","45.7257518768311","995.926025967626","28631"
"296","30.3207892417908","39.0020589828491","46.0797996520996","53.9259309768677","59.6831176757813","105.223305406283","674"
"347","13.550323009491","19.1919231414795","26.0863380432129","39.1323022842407","56.5650882720947","582.848178290853","16154"
"348","19.6525220870972","26.2092742919922","33.0492935180664","40.6243953704834","56.0595672607422","2401.75320217325","55679"
"349","13.0869944572449","16.2903823852539","19.9731712341309","26.8477392196655","31.1255567550659",NA,"3807"
"353","18.0955867767334","23.5694336891174","27.8397083282471","31.4096050262451","39.1731561660767","483.53320078688","15388"
"354","20.9932708740234","26.5004243850708","29.8367614746094","34.7439270019531","45.9382755279541","1766.47644951559","50175"
"355","16.0041831970215","26.4678955078125","33.1796398162842","40.3134937286377","50.3808225631714","2006.53734984073","46778"
"356","26.8618734359741","33.6340789794922","36.414005279541","39.3354930877686","44.455818939209","2234.04401571952","39519"
"357","18.4255367279053","36.769100189209","41.9423065185547","47.6885871887207","55.9059089660645","2023.22439141801","48037"
"415","30.6436977386475","30.6436977386475","30.6436977386475","30.6436977386475","30.6436977386475",NA,"1"
"416","26.1560234069824","28.980441570282","31.4593687057495","36.7862167358398","48.2607242584228",NA,"2482"
"417","23.857213973999","30.427318572998","34.1383438110352","37.9063005447388","46.2432718276978","1004.11820764801","36216"
"418","16.9750482559204","29.4403095245361","33.6800346374512","38.3523073196411","48.2762628555297","707.682417437117","22428"
"419","20.7864929199219","33.0901908874512","38.7187080383301","44.4827690124512","51.6923309326172","1479.68668089294","31733"
"420","11.1901713371277","11.3158774375916","11.4730100631714","11.5657472610474","11.6399370193481",NA,"3"
"473","27.1673058509827","30.911732673645","35.1834678649902","42.2964725494385","49.9636743545532","344.170975007246","11542"
"474","24.6337188720703","27.6094264984131","31.0972290039062","35.3229370117188","44.2462348937988",NA,"2109"
"479","15.5095052719116","22.4742679595947","27.6120719909668","33.8627510070801","50.052318572998","447.086870693562","15993"
"480","22.6628082275391","29.80357837677","33.8535671234131","38.2086944580078","45.3212633132935","3554.08394684111","74584"
"481","12.6199293136597","20.4128351211548","27.8828735351562","35.6856117248535","46.2233192443848","1397.58239942497","40019"
"531","3.87360577583313","19.3214416503906","34.7438087463379","42.1262054443359","55.6183128356934","763.548117689562","21073"
"532","11.2199413776398","24.4461688995361","40.8866596221924","51.8437204360962","62.5636739730835","1544.90194092518","41994"
"533","13.8981823921204","19.6985387802124","25.4005498886108","32.9198141098022","43.5646886825562","403.835971972002","15296"
"534","10.0313363552093","17.3804321289062","28.233268737793","40.8011064529419","55.0630100250244","1706.67385115965","43948"
"535","17.798748588562","24.98118019104","31.7256965637207","41.8602647781372","55.5323930740356","3066.11976289819","60130"
"536","13.0714249610901","17.7144103050232","23.4851226806641","40.6308393478394","52.98586769104","258.033947472747","8968"
"539","7.84813594818115","10.9046611785889","21.0235939025879","30.7475700378418","39.5742378234863","1269.63369888161","30121"
