"","slopeBase"
"122","1.79235759468661"
"123","4.64849035706381"
"128","7.14378432817724"
"152","5.6834435241821"
"154","3.73967796959245"
"155","7.89691886642906"
"156","11.6513460728388"
"157","12.150526488347"
"184","17.2382597577922"
"185","20.0509703480331"
"186","24.3073746474956"
"188","13.8449768393686"
"189","15.2099686255597"
"200","32.0871773010739"
"201","28.0052734476719"
"202","3.99395717436833"
"215","9.55557478972244"
"216","18.5976355581314"
"217","12.4950688204058"
"218","17.1191012209168"
"219","16.4196690347471"
"220","13.20519701215"
"221","23.6738294882394"
"222","28.2441222004502"
"223","11.6123087294907"
"226","33.5563106729981"
"227","31.7740801514979"
"228","14.7653820938987"
"229","32.4538423175345"
"231","23.9033603060668"
"250","14.0205641413235"
"251","37.9702146792763"
"252","8.3183372753496"
"253","24.9606459862656"
"254","13.9269789693592"
"255","25.6563110152952"
"256","32.6138780899044"
"258","11.5275241521833"
"259","16.9402806646994"
"260","19.102244800986"
"275","14.6352487678993"
"276","27.2009799271532"
"277","28.8502155364339"
"278","24.6489735786926"
"279","13.2941495412216"
"280","23.6748539378321"
"281","24.7612547574396"
"282","27.5476103485492"
"285","27.1233182108685"
"286","20.9629409524604"
"287","29.6948822480507"
"306","36.2066734578106"
"307","45.6775182579176"
"308","37.8625726209527"
"311","30.9283644689744"
"312","5.72270781524149"
"313","15.1561352084684"
"314","13.5359985730437"
"330","25.8907975205004"
"359","16.2428242609037"
