"","slopeBase"
"3","41.3285716193389"
"11","29.359284926957"
"12","38.0562529996372"
"20","29.1034067792352"
"21","26.8023882258126"
"29","33.611064503798"
"39","4.6492336967818"
"47","17.8608110506376"
"48","14.2797274854528"
"56","16.1682644311706"
"64","19.3714484876033"
"65","17.8939335135675"
"74","11.642993891409"
"78","16.9654052638766"
"83","18.3171289013842"
"84","21.8231836093817"
"85","21.467034989908"
"86","10.1078416810201"
"87","12.9025595986061"
"88","18.8704534509988"
"93","25.4321206550027"
"94","25.7426525219718"
"97","19.440167533263"
"98","17.6706285320904"
"106","20.4391008723386"
"107","15.1828820506846"
"115","22.718736448792"
