"","slopeBase"
"426","20.1864226500419"
"427","12.3031686734389"
"525","22.0887278977238"
"526","24.8804975254225"
"527","35.6664847291548"
"625","36.3843592383826"
"1026","23.6832355682199"
"1027","21.2364445548651"
"1028","20.31992856486"
"1125","33.6909192688495"
"1126","24.2580980642226"
"1127","22.0950598986862"
"1128","11.4580601948908"
"1206","27.9781251404028"
"1207","24.958942545096"
"1225","29.8158025543721"
"1226","29.2181223081092"
"1227","24.2590643487945"
"1230","26.6441874542529"
"1231","36.3291804590069"
"1232","44.9724177247378"
"1305","31.8872897184795"
"1306","21.0093214583009"
"1317","20.9702891382771"
"1318","28.6500465680569"
"1319","7.12280507826998"
"1325","26.0651763260513"
"1326","24.2590643487945"
"1328","17.7535298860822"
"1329","30.4363216222052"
"1330","33.7214655507508"
"1331","23.6468010241662"
"1332","32.1573749637613"
"1333","31.3502576105742"
"1334","23.7202895217664"
"1335","27.6483692150773"
"1396","37.2164275126536"
"1397","21.7927700027613"
"1404","20.4466534265895"
"1405","21.1824533066615"
"1415","28.5627020290017"
"1416","38.9320933969805"
"1417","39.682393179206"
"1418","25.4575971888082"
"1419","18.7757036004163"
"1420","33.958417517834"
"1426","17.4779103947017"
"1427","22.2199480559174"
"1428","29.6600397086787"
"1429","22.4263235312616"
"1430","12.5177389160634"
"1431","35.3946746755355"
"1432","21.5298210803286"
"1433","29.4963305631985"
"1434","25.6488562311418"
"1495","22.7190944804992"
"1496","26.3713117890189"
"1517","24.9598050250362"
"1518","27.0064102459799"
"1519","29.12718664135"
"1525","12.7020323411091"
"1526","22.0019556017629"
"1527","22.2926366278119"
"1528","18.4191956961472"
"1529","16.0265552957249"
"1531","19.4765785053589"
"1532","13.1728480922961"
"1533","20.3715257211586"
"1625","20.0684573139669"
"1626","21.3202668181418"
"1631","15.0432947597937"
"1637","10.3194771605028"
"1638","18.1270409224627"
"1639","24.0722039359876"
"1640","22.623541568241"
"1641","23.336049528353"
"1647","21.3200574264553"
"1648","15.6251570550718"
"1649","17.7952537426436"
"1650","20.5291366030285"
"1651","18.4197229880988"
"1737","24.7491970978557"
"1738","30.2971302043867"
"1739","29.1091215345323"
"1740","28.0441400067693"
"1747","21.4192059828084"
"1807","22.766607890648"
"1808","18.4543409581528"
"1824","22.196368307205"
"1825","27.785108480515"
"1826","17.0705661116812"
"1833","13.282525321222"
"1834","2.22846829875414"
"1835","9.92142164342611"
"1836","26.2623870300421"
"1837","21.9951282345025"
"1903","15.4336347900945"
"1904","25.5882639049912"
"1905","21.9373715110061"
"1906","22.9370133772165"
"1907","29.7917817128957"
"1908","26.4246211607947"
"1909","26.8220926581919"
"1910","25.2466467734266"
"1911","22.5166864334703"
"1912","25.6713609166042"
"1913","5.6842054949125"
"1914","21.6538304684592"
"1915","37.1144247118218"
"1920","15.1596730167794"
"1921","38.9604222793712"
"1922","30.9050587300398"
"1924","13.3155579288157"
"1925","20.6124689236727"
"1931","27.350825803002"
"1932","21.321164019939"
"1933","25.583088102371"
"1934","24.7404450844"
"1935","22.3699356843723"
"1936","12.0954238030604"
"2002","25.8281731030125"
"2003","20.0989612958823"
"2004","27.9022923517828"
"2005","16.7194329066068"
"2006","35.8072969214153"
"2007","30.8562021688286"
