"","slopeBase"
"114","28.6093409816789"
"115","40.1081843387396"
"173","25.1369274551162"
"174","29.6341262741057"
"232","31.0273521288982"
"233","25.745739775409"
"291","39.4973059642749"
"292","28.4416070910579"
"350","39.5978084681919"
"351","30.2759530174415"
"409","32.7497172963077"
"410","27.7911921246291"
"469","28.8767437054026"
"470","21.2210920916307"
"528","26.8963000368512"
"529","25.3424489905148"
"539","21.8255216719317"
"540","19.9439277967993"
"587","31.5132437369889"
"588","32.6010094163314"
"598","26.3249261585065"
"599","34.5269818938227"
"646","26.8348092946982"
"647","33.0042555549131"
"657","21.6183949184186"
"658","19.2618118683039"
"705","35.6360964856876"
"706","29.7632735020249"
"716","34.4086029552518"
"717","26.8170647514118"
"718","20.9754959752186"
"764","39.1376229151499"
"765","31.3518342144899"
"766","36.7802470561823"
"775","28.1103655102689"
"776","25.2989918102566"
"777","34.9273182889982"
"823","33.163576088183"
"824","33.9603214845847"
"835","20.6034584519358"
"836","23.6470600967068"
"881","29.1821784898073"
"882","28.3464875318406"
"883","37.9730531933381"
"894","35.3228895506909"
"895","31.1661802376468"
"940","32.5956243172479"
"941","28.5950085941082"
"942","29.0215248583313"
"954","31.4274148601107"
"955","37.0528518808462"
"998","34.3590866489331"
"999","33.5456581915436"
"1000","28.2630465787866"
"1013","24.2763966820826"
"1014","27.3715992327412"
"1057","40.2323683439789"
"1058","35.9929483078812"
"1059","32.6780533222804"
"1073","19.3953239844608"
"1115","30.2918236601164"
"1116","38.1809281992851"
"1117","35.9986008381289"
"1131","21.796893735771"
"1132","19.7247320722134"
"1133","17.1322749652731"
"1172","20.100938458029"
"1173","25.1752706448946"
"1174","32.282136140747"
"1175","37.6695653974485"
"1191","16.6892756591833"
"1192","16.4431555870164"
"1229","6.48207395887303"
"1230","7.21941670994381"
"1231","9.47174083945757"
"1232","11.0366800962725"
"1250","6.99885929076889"
"1251","15.5948147975034"
"1288","5.94091720382875"
"1289","7.09397023515054"
"1310","6.86514575653905"
"1348","7.6304013751896"
"1369","4.86321012225235"
"1370","3.51349030144161"
"1405","4.64778909465651"
"1406","7.06654925382216"
"1407","11.9901755145675"
"1408","17.6493379081547"
"1427","9.03499753657175"
"1428","9.25541052606453"
"1429","11.2489436793499"
"1463","5.47624398668407"
"1464","6.11091451395765"
"1465","5.78981976205936"
"1466","6.94223104920528"
"1467","28.8431862226451"
"1481","7.72316447178264"
"1482","7.46967076360051"
"1487","8.23066493565169"
"1488","8.78453956025632"
"1489","10.4397957285005"
"1506","6.66841867905101"
"1520","12.2222425218454"
"1521","9.78636389723655"
"1522","10.2944045152082"
"1523","8.18355439394576"
"1542","6.69678235518679"
"1543","11.2769129913411"
"1544","10.7353577032283"
"1545","12.0922847536782"
"1548","12.6088042431184"
"1563","2.34279750004686"
"1564","2.48219008119442"
"1565","3.07187562671019"
"1566","4.09091768150503"
"1579","10.3570624032623"
"1580","11.6403359159075"
"1598","3.10571886367009"
"1599","3.03097108402644"
"1600","4.62486893722496"
"1601","3.75870832621449"
"1602","6.27948225016537"
"1603","11.5260507103045"
"1607","2.45467653106411"
"1622","2.81729388367595"
"1623","1.68038038489793"
"1624","2.51725816872524"
"1625","1.29560513011078"
"1626","1.69632155752931"
"1627","3.80089076057362"
"1638","5.57822590101708"
"1639","10.2979043794812"
"1657","4.73301064507252"
"1658","2.81541684012316"
"1659","4.94785146618451"
"1666","7.86500019769742"
"1667","3.92348005427566"
"1684","4.62300402153807"
"1685","4.16487442425102"
"1686","2.76239516780551"
"1687","3.35669081747475"
"1688","3.6288081652947"
"1717","3.51078043013903"
"1726","7.35283842961149"
"1745","2.87604054795024"
"1746","3.6562282251645"
"1747","3.80661393593681"
"1771","25.9801986969235"
"1772","21.9007921870544"
"1785","5.71324604450028"
"1786","7.28467259587235"
"1806","2.74313912285842"
"1807","1.87295614755573"
"1808","1.17592112797948"
"1809","7.45482977070339"
"1810","8.35513873911066"
"1811","8.17773096764523"
"1812","5.59251735251158"
"1813","7.90736975543093"
"1814","9.97857517141049"
"1815","8.60657021195058"
"1816","8.26801676118508"
"1830","24.5809509926726"
"1831","18.0057933137614"
"1832","8.0965019553075"
"1844","5.29262038670497"
"1845","4.62561626508625"
"1865","5.95138745735884"
"1866","9.60640181304361"
"1867","1.82954830518318"
"1868","1.69950784103264"
"1869","3.99862467105603"
"1889","12.3048697200712"
"1890","17.7708860653973"
"1903","6.88807810328204"
"1904","8.5786505656705"
"1926","16.2206130375998"
"1927","11.2175319940352"
"1949","15.8619749540287"
"1950","9.2103764514214"
"1961","20.247821045989"
"1962","18.3759658268706"
"1963","9.66994376014538"
"2010","4.55572452305009"
"2020","20.5542846362615"
"2021","20.7856590805738"
"2069","5.35905313600546"
"2070","3.60474575821142"
"2073","12.9548440343607"
"2079","27.4503765513055"
"2080","20.8036961559342"
"2127","6.52839183728843"
"2128","5.58311183551365"
"2129","8.19785890670623"
"2133","10.4704368729935"
"2134","8.67915312725297"
"2139","28.8071599108234"
"2187","7.55314531713578"
"2199","27.6694326656702"
"2200","20.0682763911073"
"2242","25.704335048038"
"2243","4.59533461765708"
"2244","7.25514467796585"
"2245","13.2815111453055"
"2246","10.5198794728358"
"2247","9.62967549973441"
"2260","7.17631451059564"
"2302","10.0425550066285"
"2303","4.8493199738412"
"2304","5.70239232483222"
"2305","10.8844693834806"
"2306","14.4298146944348"
"2307","8.05710935983908"
"2310","12.6733520049352"
"2311","12.946133714364"
"2320","7.86010715157526"
"2362","5.30156436303256"
"2363","5.61589516186946"
"2366","11.6267380529323"
"2367","7.35767350798998"
"2368","5.51917040210391"
"2369","6.62318904321503"
"2370","4.44748194332908"
"2371","8.65013005946888"
"2380","7.78642514393848"
"2422","4.08901000812136"
"2423","4.35956843000063"
"2426","7.62994914422785"
"2481","6.9152680072954"
"2482","6.95922265922961"
"2486","8.65731300014249"
"2499","1.90842413728685"
"2500","9.4235568796221"
"2541","6.9152680072954"
"2542","9.68250584203274"
"2544","3.45159076946253"
"2545","5.16160484085267"
"2546","8.04640663365076"
"2560","11.481969722969"
"2561","4.95648254649995"
"2562","9.55410754322984"
"2602","5.81245638756884"
"2603","8.84744314521362"
"2604","4.27319188156649"
"2621","1.97734292425156"
"2622","3.12427270648739"
"2662","5.4466000608437"
"2682","2.23389981888588"
"2741","7.40057932994003"
"2742","1.75981662283313"
"2743","3.14080542961912"
"2801","8.80595223149591"
"2802","6.4812443183281"
"3226","4.19116522756574"
"3286","4.46110682603674"
