"grid ID","0.05","0.25","0.5","0.75","0.95","length","n"
"443","2.59030933380127","5.86499929428101","10.5757083892822","33.9110641479492","55.9429046630859","1264.26958661623","31305"
"444","2.76624584197998","7.63652896881104","11.2201499938965","20.0788230895996","41.4763809204101","1879.97156900658","39975"
"445","1.51451468467712","7.35538148880005","17.6461486816406","32.0126895904541","44.5217700958252","888.787835057663","20179"
"472","3.00441932678223","7.86329221725464","12.6550254821777","19.7946376800537","41.2229530334473","2297.98271818325","44894"
"473","4.14775612354279","11.7155287265778","19.636568069458","29.0549583435059","43.3892963409424","5674.02654197457","99520"
"474","5.04654979705811","8.79737567901611","15.7509231567383","20.4887800216675","35.2978343963623","1808.94209426566","46971"
"475","5.18013374805451","7.74521136283875","9.41039562225342","13.325376033783","25.6187129020691","3895.43434670716","52414"
"502","2.71183347702026","6.08559238910675","10.8394632339478","23.3247990608215","41.0037933349609","1585.83883095048","33030"
"503","5.98390531539917","9.50208854675293","14.3646965026855","19.2331523895264","30.5550155639648","1903.91545352536","36361"
"504","2.9864547252655","7.95647096633911","16.5505380630493","22.5500993728638","32.8171157836914","1551.5278591826","33476"
"505","5.63819229602814","8.51481413841248","10.579240322113","22.071352481842","36.4802827835083",NA,"1236"
"532","6.172203540802","8.98187804222107","11.5497465133667","14.8907415866852","22.9211478233337",NA,"676"
"533","8.96928596496582","21.8441181182861","31.0150260925293","38.8840484619141","49.657884979248","1569.94392220548","34109"
"534","6.60848522186279","10.8180027008057","16.6321258544922","27.0526237487793","42.9428562164306","892.745563722582","19163"
"563","5.38600552082062","14.1828441619873","26.3443250656128","35.3509502410889","52.1296644210815","500.464751223161","17948"
"564","6.48933184146881","11.4801988601685","20.8083219528198","44.2572965621948","64.595344543457","1994.05399299721","34586"
"565","8.53362250328064","10.9762589931488","13.6500649452209","22.6939520835876","44.8620738983154","2561.43986101387","54176"
"566","4.93059163093567","8.29063987731934","14.1492652893066","19.2781286239624","39.8094192504883","1320.98029307992","23387"
"568","4.64048624038696","7.77407288551331","9.65688991546631","12.2100942134857","15.8582916259766","122.404842532631","8528"
"569","3.52037453651428","8.91260170936584","16.6911306381226","35.6608934402466","49.6172103881836","890.312313388063","20266"
"593","6.79422883987427","11.8560771942139","18.4297885894775","38.3409042358398","47.6061370849609","246.596134355636","8313"
"594","8.91642665863037","19.6486630439758","29.4505262374878","37.9631605148315","47.2036815643311","1798.31517974835","36568"
"595","7.99344208240509","13.9212572574615","22.7598667144775","32.2056035995483","50.1599647521973","2823.44333550611","66402"
"596","4.80814056396484","12.4303650856018","20.9432678222656","28.175256729126","42.4773662567139","3208.29126144238","74107"
"597","6.44474279880524","13.3695259094238","20.8184175491333","31.9673156738281","57.0757093429565","2677.42230316174","42316"
"598","3.48099756240845","8.67081069946289","15.1271810531616","21.1671371459961","31.2392200469971","2366.10932825158","55133"
"599","4.16200065612793","7.67456197738647","13.3726539611816","18.8182487487793","31.5405014038086","2347.92518250705","51293"
"624","1.15334296226501","3.05282306671143","4.91084146499634","7.97619342803955","31.1457782745361","1162.06334180721","27035"
"625","13.6703113555908","26.2210369110107","29.6689586639404","33.5385637283325","58.2392755508423","1329.43558101528","10252"
"626","6.46643733978271","11.3768935203552","14.8596267700195","19.3447198867798","26.5207942962646","612.918005773265","19503"
"628","4.68176317214966","8.62384176254272","11.5379657745361","13.0246367454529","20.8998212814331","1002.48312959098","15103"
"629","3.58720350265503","7.30649793148041","11.3541293144226","18.3112678527832","30.5260455131531","785.675063599564","9340"
