"","slopeBase"
"56","24.5423070747353"
"57","25.4095812471415"
"62","14.8080484494049"
"63","15.2993018699587"
"74","8.70698793223349"
"75","21.9420999441029"
"76","18.7596065059458"
"102","21.5881642946494"
"103","15.1306195784777"
"115","26.7091403472265"
"116","24.8796979550234"
"146","19.5601401135156"
"150","14.7086005336529"
"151","25.4642862240937"
"152","17.2713037562939"
"159","22.9668367581039"
"163","15.7323816315653"
"164","26.8684454285525"
"165","8.20383658628588"
"166","14.1095076759755"
"171","17.3521731093325"
"172","18.8940011977946"
"176","22.2390239101137"
"177","28.8003901605834"
"178","6.79162798272092"
"179","15.9742687054376"
"180","29.1800572814036"
"181","33.1755095451084"
"184","18.6765233808313"
"185","13.4980426942915"
"189","29.8934145645003"
"190","27.3032751570307"
"191","28.441387090276"
"193","27.8691614499708"
"194","23.8265183088696"
"197","17.4843660569081"
"198","5.69706255016474"
"199","14.1834287577894"
"203","27.0950409720646"
"204","26.6550424517706"
"206","28.085100687314"
"207","24.9484282767139"
"211","6.01446834807488"
"212","12.6093436806441"
"216","20.9813130378075"
"217","19.7753367821085"
"219","17.4308287286684"
"220","30.6200548808665"
"225","11.4720629086406"
"229","19.0737239980697"
"230","18.2236158389411"
"241","12.3633787259578"
"242","18.3540695403811"
"243","18.2067915443069"
"244","13.5257230663236"
"254","24.8646547858513"
"255","21.5111465366775"
"256","22.3836225766085"
"257","6.51524569254614"
"267","30.1716289628392"
"268","21.625445620522"
"269","21.8896378286877"
"270","15.0184815603277"
"280","21.9418683674331"
"281","24.9156314369562"
"282","27.8608648228946"
"283","39.2632599948746"
"291","21.082542473013"
"292","23.0678932177845"
"293","19.7690006847645"
"294","21.7531910391641"
"295","31.7493148294066"
"305","21.6489088952541"
"306","15.4594693608404"
"307","12.5427285731344"
"308","18.0327213995335"
"318","37.6289232883506"
"319","24.0708003315036"
"332","22.148200942446"
"333","17.8504406615985"
"345","11.4311969646063"
