"","slopeBase"
"17",NA
"34","10.7147473961225"
"35","7.80646484375962"
"49","10.8897983388813"
"50","8.72324042865572"
"51","7.90825880299905"
"52","10.3540089922538"
"66","4.34407610722531"
"67","3.54323706093842"
"83","2.19234702033559"
"84","7.1531917298101"
"101","3.45951030557969"
"118","4.40742041590671"
"119","7.5357782182353"
"136","7.06552036222132"
"137","9.6392215590633"
"149","11.1310280976795"
"150","18.4491782348242"
"151","16.6207082606965"
"152","17.3738792046727"
"153","12.752833627558"
"154","9.07212823912908"
"218","16.8445177815715"
"236","19.3968569108418"
