"grid ID","0.05","0.25","0.5","0.75","0.95","length","n"
"19","1.84635757803917","5.46365833282471","9.26821899414062","14.3581867218018","25.5565975189209","970.360827144066","22274"
"20","2.40769381523132","6.12442111968994","9.89409208297729","15.6408083438873","31.0904546737671","1675.63819809659","6878"
"21",NA,NA,NA,NA,NA,"448.153580834351","0"
"32","5.48173503875732","14.3715767860413","19.5897808074951","25.9454612731934","34.7229846954346","498.693033865212","6727"
"33","2.36507363319397","6.29640483856201","12.5359487533569","22.3123788833618","41.2920501708984","888.312561603846","7423"
"34",NA,NA,NA,NA,NA,NA,"0"
"81","2.83467049598694","4.68987512588501","6.7055606842041","9.07268619537354","11.4917247772217","211.026704505103","973"
"82","1.22695553302765","5.66079807281494","10.2003173828125","16.6599740982056","30.0668750762939","1200.14114013342","30215"
"93","1.90095973610878","5.19773101806641","10.4144425392151","19.8344202041626","29.6664436340332","747.245129035623","13334"
"94","3.2687138915062","7.70516443252563","13.5147986412048","22.9077134132385","39.2782508850098","1739.20833445481","31280"
"95","3.60629572868347","6.78257417678833","8.99597072601318","14.4036536216736","28.9504050254822","788.30127234383","22454"
"106","0","4.56321537494659","9.49585390090942","16.2562527656555","31.4152016639709","3258.73953157195","65466"
"107","1.79775404930115","4.47167539596558","7.43610906600952","13.5639934539795","24.3306312561035",NA,"1581"
"119","0","5.30487823486328","9.94287204742432","18.8505363464355","38.15654296875","1498.7998212713","37457"
"120","2.55235280990601","8.39052200317383","14.9848299026489","22.4588375091553","33.686515045166","161.050329289976","5949"
"132","0","0","0","0","55.2374805450439","253.39348785941","6907"
"133","0","10.1822099685669","16.1405982971191","22.5653553009033","37.0250076293945","741.638291954279","17957"
"TOTAL","0","5.71782159805298","10.4581985473633","18.3263645172119","33.7898887634277",NA,"276875"
