"grid ID","0.05","0.25","0.5","0.75","0.95","length","n"
"49","1.86560273170471","4.89313268661499","8.04662132263184","12.3395643234253","22.9303569793701","1066.9410412956","27009"
"73","3.35064404010773","7.2578512430191","9.99680757522583","14.9564974308014","24.0500970840454","161.092932314555","6584"
"74","2.390296459198","6.40581369400024","10.884129524231","17.1680335998535","31.0960941314697","1359.92025543518","25989"
"97","0.792231619358063","1.91112792491913","3.16122102737427","4.51228618621826","7.44238271713257",NA,"2047"
"98","1.31504916548729","4.27400636672974","7.57627892494202","12.0677347183228","22.3313984870911","1884.39228746433","42942"
"122","1.5597627222538","3.96748495101929","7.09503746032715","10.974086523056","16.663224697113","678.761010316067","19274"
"123","3.37628608942032","6.72215688228607","9.42590427398682","15.3571586608887","37.3874345779419","1763.18144691459","33192"
"124","0.713718190789223","2.14025402069092","4.64316034317017","10.2432208061218","17.0172238349915","638.789867500425","15824"
"125","1.01709794998169","4.78661155700684","8.40003299713135","13.5269088745117","21.5546871185303","414.580140320857","9149"
"149","4.43733930587769","10.1905317306519","15.0861463546753","22.588773727417","32.0700874328613","648.239597389957","18341"
"150","4.95486192703247","9.3302116394043","12.527398109436","17.1954956054688","24.7990874290466","649.873898115668","14184"
"174","4.2730610370636","7.86319541931152","11.1347193717957","16.40660572052","31.638041305542","1263.48638050507","24348"
"197","7.20117363929748","10.0458831787109","16.9139804840088","30.0689992904663","42.1203804016113",NA,"194"
"198","3.93599605560303","6.71689653396606","11.9454779624939","21.7100791931152","35.1183309555054","1171.55973353596","32796"
"199","6.26654767990112","10.2829785346985","16.1745700836182","24.8752689361572","44.2977542877197","1098.24850911412","26671"
"200","4.10274772644043","11.8426074981689","19.0761451721191","24.7099685668945","58.6524177551269","433.396331387582","8017"
"223","4.15452432632446","8.77804374694824","13.0214128494263","20.3048915863037","34.958544921875","1719.55346950153","38477"
"224","4.08280849456787","8.62051749229431","16.2207145690918","25.2831506729126","40.3540100097656","2211.57495784129","42704"
"225","0.989018797874451","3.47965502738953","14.1317763328552","27.3237900733948","39.5829368591308","1594.9078445791","33534"
"240","1.44853675365448","4.01754140853882","7.97045469284058","14.4889078140259","22.2784976959229","191.677165966229","12721"
"241","1.66313230991364","3.89007830619812","12.4378099441528","18.5902347564697","26.1718650817871","876.361785758243","11117"
"242","1.20518214702606","3.02768856287003","7.62861776351929","14.2478959560394","22.5929808616638","760.884638732165","15484"
"243","3.22493243217468","7.98307466506958","12.5815172195435","19.957866191864","30.9233435630798","559.198078294487","18598"
"245","6.56387228965759","12.1269636154175","17.1246957778931","22.1009383201599","33.9395952224731","618.320419398567","12884"
"246","4.10134897232056","9.89580249786377","16.9448719024658","27.3772468566895","43.1950584411621","1521.05560066243","32217"
"247","3.67298650741577","8.04245185852051","12.8899011611938","19.9270505905151","31.5904123306274","1059.48745303749","26343"
"248","4.34596335887909","8.46645617485046","14.9334349632263","24.1169748306274","38.9740085601807","1222.21800380887","30406"
"249","2.39382195472717","9.00644397735596","16.942081451416","29.1042909622192","50.2625606536865","1740.27989453365","52055"
"250","0.570178139209747","1.42623019218445","2.40521168708801","3.91002297401428","14.1076440811157","611.81182393777","11979"
"258","3.80580887794495","8.24645328521729","12.2274932861328","16.8532810211182","27.7489337921143","1208.28865620615","26665"
"259","3.81947141885757","5.88198244571686","7.41348433494568","8.68884658813477","10.4095844745636",NA,"2864"
"265","2.15153956413269","6.14700174331665","10.261815071106","17.2315015792847","27.0167524337768","1739.42137543918","33543"
"268","2.98791680335999","7.2640233039856","11.3143262863159","16.4916362762451","28.9483913421631","308.090770401181","3429"
"269","4.40814270973206","9.56182432174683","12.7473134994507","17.1993818283081","22.8183866500855","123.424634422552","2655"
"273","2.03708381652832","4.84848117828369","6.88003873825073","13.1943969726562","19.9832876205444","124.813209468796","383"
"274","0.952755868434906","2.79095607995987","6.67402195930481","11.925651550293","21.6911845207214","626.834961059119","4116"
"275","0.649602901935577","1.6617214679718","2.569979429245","4.11240291595459","7.01438913345337","111.490044475776","725"
"283","5.0051248550415","11.2680721282959","16.483699798584","22.0204787254333","30.5598526954651","1547.18058525979","31602"
"284","3.07701604366303","8.68148374557495","13.0725469589233","17.7869186401367","26.0343126296997","1608.85929644623","35607"
"289","3.55654298067093","9.47139072418213","15.2280497550964","20.8796496391296","35.0077560424805","1549.52312324897","32744"
"290","1.24153172969818","2.99010944366455","5.09998416900635","9.68563365936279","20.9525108337402","483.192450265337","6481"
"313","3.62563014030457","8.45371913909912","13.5295925140381","19.5403823852539","30.9968294143677","719.709497675365","16967"
"314","2.13879323005676","4.89550828933716","8.27593898773193","11.3366706371307","16.3954372406006","791.027621067624","7096"
"334","3.12847578525543","6.61368358135223","10.4332251548767","15.7705144882202","35.5748020172119","32.8297182336193","6108"
"338","7.57903289794922","15.3842325210571","21.4382572174072","30.7966842651367","41.061402130127","251.702031008776","12753"
"339","3.80032569169998","6.66601610183716","9.47413921356201","13.4147825241089","42.5056739807129","1001.62626847572","26608"
"340","23.3906002044678","31.4690723419189","35.8266487121582","42.8710746765137","65.0915832519531","721.417357557456","3041"
"358","1.9131726026535","5.66635632514954","9.40706491470337","15.9950709342957","51.3090677261353","60.1104028642396","3842"
"359","3.91101765632629","8.95034885406494","14.20827293396","23.5997085571289","56.5516807556152","2162.09473554872","41937"
"360","3.9354031085968","11.7957639694214","18.129566192627","25.3540153503418","45.6590026855469","1380.62252259077","38025"
"361","6.08841037750244","14.5260057449341","25.5696830749512","39.7718992233276","58.0845478057861","1705.65557650023","32638"
"362","3.62563014030457","8.42173194885254","13.8053941726685","20.16237449646","34.6829597473144","897.90232914644","18669"
"363","4.84685308933258","9.71591377258301","13.9876499176025","20.3060607910156","30.5915263175964","1808.5928823542","30630"
"364","4.17371094226837","7.35538148880005","10.0246505737305","14.5282287597656","20.8673046112061","0.721261307643595","7858"
"365","6.73526663780212","15.500061750412","23.6493616104126","37.0199823379517","55.3138917922974","2253.07100993986","46078"
"383","1.92942262887955","6.0230256319046","11.3736629486084","23.4175815582275","36.7595748901367","1528.33649628775","31874"
"384","10.2429023742676","23.624397277832","31.7606048583984","40.9315643310547","57.018571472168","912.283278829155","9393"
"385","0.8155916929245","4.46037459373474","21.2174263000488","39.4735078811646","55.3336999893188","841.188718801692","9132"
"386","7.63652896881104","20.4950199127197","34.926342010498","43.4170989990234","51.3000793457031","257.709033340689","3221"
"389","5.04209661483765","9.45999145507812","13.5471811294556","21.2584400177002","46.5704664230346","1551.2972762727","35344"
"390","5.44860029220581","12.747715473175","21.849401473999","37.6044139862061","62.2614849090576","1206.87335814057","22359"
"407","3.57351335287094","7.26834583282471","10.6685876846313","13.3451554775238","16.7911571502686","138.33423826636","5714"
"408","5.01251029968262","14.3625936508179","22.3396186828613","34.6598510742188","56.6750938415527","2306.09170084058","44245"
"414","5.20084309577942","14.4951009750366","24.8864688873291","39.004508972168","54.7120983123779","1779.32677182071","29715"
"427","3.02637487649918","6.82231903076172","9.46058988571167","14.762439250946","24.4103509902954","379.842536965804","13794"
"431","3.81653690338135","9.44258451461792","13.5378265380859","19.1570439338684","28.4495358467102",NA,"6176"
"432","0.950289130210876","2.53211212158203","6.22665286064148","15.3828477859497","33.0617837905884","2661.09560227281","57946"
"452","9.08377361297607","14.2872638702393","18.3167724609375","23.1191635131836","33.8171100616455","700.235573620567","16111"
"453","2.32278459072113","5.07997512817383","8.6315860748291","13.3329095840454","19.9430551528931","367.879065195482","5679"
"454","1.37769901752472","4.06066012382507","6.91254281997681","10.9198622703552","19.0041528701782","1376.45296585659","29263"
"455","2.30575203895569","5.60000562667847","9.44082641601562","14.7690181732178","24.9217498779297","1352.88524186197","29117"
"456","1.55436356067658","13.9312868118286","23.5520610809326","35.0544052124023","49.0519218444824","2426.78996160289","51037"
"457","5.35250186920166","6.48203361034393","7.75142097473145","8.95483326911926","11.0969638824463","103.970198860722","1014"
"TOTAL","2.23173522949219","7.42900466918945","13.2679758071899","22.1846828460693","42.6745124816894",NA,"1519278"
