"grid ID","0.05","0.25","0.5","0.75","0.95","length","n"
"29",NA,NA,NA,NA,NA,NA,"0"
"59","3.57774919271469","7.07745254039764","10.0187664031982","12.2311503887177","14.7453527450562","705.308755293479","13536"
"60","9.70226554870606","10.5331945419312","11.4678373336792","12.6337633132935","14.6877379417419","231.095393394983","8352"
"84","0.142652198672295","0.318977355957031","0.532273054122925","6.08640885353088","11.2871373176575","205.735909695644","422"
"85","0.115868267416954","0.221200697124004","0.326255202293396","0.489376187324524","0.66482360959053","45.1569768909262","47"
"89","12.8875749111176","16.6509108543396","26.8918476104736","35.6713285446167","41.1228761672974","360.05103210975","10416"
"90","2.79860515594482","5.89335346221924","11.0107498168945","16.1745281219482","24.5654319763183","494.116598904165","17773"
"113","3.94270873069763","5.51979541778564","6.67707633972168","10.5272283554077","16.2904472351074","69.2330740164226","221"
"115","2.23456835746765","11.4850106239319","14.183886051178","17.067259311676","25.8458122253418","2786.19503020101","43578"
"116","4.94597856998444","9.02494120597839","12.0077176094055","14.7431678771973","19.3914968490601","2025.67562044199","60162"
"117","12.189435005188","15.1452989578247","17.9470710754395","20.9133529663086","26.1569881439209","1503.46611701298","12433"
"118","1.64300580620766","3.46080183982849","4.9584264755249","7.98185658454895","21.2658131599426","644.972491173607","10354"
"119","11.1069452285767","15.472382068634","19.324390411377","23.662992477417","31.3168249130249","1410.50313065782","36663"
"120","2.57148205041885","4.52414083480835","6.90665507316589","10.0541660785675","14.7588613510132","1418.13242470554","29652"
"121","2.21973285675049","4.95029306411743","8.31950283050537","11.8755044937134","22.1658462524414","1617.26433358444","30497"
"143","5.67600030899048","8.01691150665283","9.80634069442749","11.8234314918518","14.0369199752808","128.994157542615","1022"
"144","3.44907879829407","5.74140977859497","7.08898258209229","8.77156066894531","13.1777526855469","3419.43669633389","88335"
"145","1.79623140096664","3.09505462646484","5.87341499328613","14.1121683120728","32.6245712280273","1562.89008842226","28647"
"146","4.09801197052002","8.04586410522461","13.4944438934326","22.7801904678345","35.2034629821777","3165.06109946048","42915"
"147","4.75083589553833","8.103346824646","13.9680118560791","24.6037845611572","35.6104080200195","586.624052264266","20933"
"148","2.96563613414764","8.99422359466553","15.2186088562012","21.4275450706482","31.7812182426453","944.594776781315","25078"
"149","3.1630942940712","6.546102643013","9.24208784103394","13.7793617248535","21.5367897987366","478.266954145222","15670"
"150","3.12875032424927","8.11377763748169","14.8171796798706","24.7838096618652","41.4206199645996","3309.09262754263","56027"
"151","3.23545192480087","7.42593920230865","11.429868221283","15.6383225917816","26.4375960350037","1200.85712088485","28962"
"175","2.99162168502808","4.96404933929443","8.61935043334961","14.721034526825","27.1574636459351","1362.83166503179","33675"
"176","1.45875811576843","2.55589288473129","3.55974912643433","6.10585904121399","14.6152935028076","368.638296726487","13110"
"177","3.10113197565079","6.64013481140137","8.97532176971436","11.9361419677734","20.9833193778992","237.233596491071","10604"
"206","4.2352192401886","9.07176876068115","11.4196071624756","14.920373916626","22.4213623046875","1697.8723956701","36504"
