"","slopeBase"
"82","36.8796358683483"
"83","21.2121288277959"
"135","24.7547653297301"
"136","23.5103504993484"
"187","16.7531059949839"
"188","27.5439284249001"
"195","12.0005525555616"
"246","6.61727801036223"
"247","10.220814910007"
"271","1.3966579518354"
"293","26.4686521188804"
"294","28.7067660626307"
"298","3.85216121240087"
"299","6.94488556470183"
"323","3.10060733604428"
"346","29.0721512425808"
"350","8.15671648058873"
"351","10.6649379399009"
"375","2.86798888350357"
"376","6.5911200390785"
"398","32.2914776270004"
"399","22.9026848560802"
"401","7.76649340948482"
"402","9.52568922793672"
"403","10.6731321251133"
"427","4.6326657318505"
"428","7.73207743530129"
"451","19.5715706962974"
"452","12.5074807441948"
"453","4.69778239874963"
"454","10.5214034743831"
"455","9.89688283364538"
"479","5.37713461206279"
"480","10.7182594869978"
"504","17.9197682513861"
"505","19.8172091451789"
"507","7.55647470744496"
"557","23.1346233663067"
"559","9.42526337888093"
"560","9.83878790411464"
"561","10.1321909492887"
"562","20.472125863214"
"567","20.9365856892828"
"584","24.6287609652181"
"585","22.5736951349325"
"609","28.8546388298121"
"610","25.3394637551256"
"611","2.37807807375021"
"612","8.92708629806815"
"613","17.8971205539435"
"614","29.4180662541366"
"618","40.8336876902982"
"619","18.8256791928511"
"637","19.753810029688"
"638","28.3287071166734"
"662","27.6954446395053"
"663","11.2927628911735"
"664","9.30753708250963"
"670","21.9565678816449"
"671","9.0873799078555"
"689","25.4430399502694"
"690","19.6174017905985"
"715","28.5776647500629"
"721","17.1440162869162"
"722","18.8165299875778"
"742","22.6812737480485"
"772","12.6270794281454"
"773","15.6349202747855"
"774","10.2959127359182"
"775","10.4299943038949"
"794","37.6256165732063"
"795","39.7648181030291"
"824","15.3536243807063"
"825","15.983670378042"
"826","13.6059017487715"
"827","4.83766833286316"
"847","20.2218441288377"
"883","6.62343736939133"
"900","15.4179906075518"
"935","7.1932269589168"
"952","20.4424426022764"
"953","25.8222078853015"
"986","14.4428731982206"
"1005","18.1794732011827"
"1038","12.3919378115149"
"1039","9.21445199562665"
"1057","15.564190734934"
"1058","29.2043095687695"
"1088","11.8516509909441"
"1089","4.33833909273928"
"1090","6.34731816356456"
"1091","10.5727838408958"
"1092","23.7644068403462"
"1110","18.7924606500459"
"1140","15.136998455833"
"1141","4.43667083117168"
"1142","3.77593501163531"
"1143","12.8222237926962"
"1144","11.6670913225823"
"1162","12.4292359442007"
"1163","11.8258127352022"
"1215","18.9386443883874"
"1267","24.5485519626548"
"1319","22.8365134640597"
"1320","22.947030226683"
"1371","18.4974943431458"
"1372","24.5618015377704"
"1423","11.5669244706648"
"1424","13.4195830037833"
"1475","3.50699007525509"
"1476","7.1128625879256"
"1527","6.68610956879771"
"1528","3.61874080525931"
"1578","5.0324499929371"
"1579","4.83819758389029"
"1684","5.00206293902028"
"1685","3.90286468572388"
"1737","5.30531750142537"
"1738","24.8845217710994"
"1789","1.72270171492225"
"1790","12.4873189916517"
"1791","15.2017599511876"
"1843","7.55260775516481"
"1844","17.1549139561876"
"1896","12.1893644096597"
"1948","18.1269620400634"
"1949","22.377889715318"
"2000","25.8581951731375"
"2001","21.7109863614217"
"2053","8.00384184465893"
"2105","6.48223434539843"
"2157","4.59163934159332"
"2209","3.14541334137904"
"2210","4.06104968880845"
"2260","7.33770678519228"
"2262","5.75299289704421"
"2311","8.19865069447969"
"2312","5.92999616770441"
"2313","4.45044437702434"
"2314","8.23069663745228"
"2363","6.46985038620508"
"2414","2.40107423418307"
"2415","3.37413735761413"
"2448","19.5984425732533"
"2449","17.3654954590846"
"2463","3.78989320096808"
"2464","3.1035804386395"
"2465","3.95608698675267"
"2466","4.67752868046851"
"2499","8.18378029903662"
"2500","8.87701704439731"
"2501","6.63439279197107"
"2502","4.16492849037241"
"2512","6.87395148553275"
"2513","4.61838186123369"
"2514","4.03279537705554"
"2515","3.71739778539421"
"2516","4.6774982412314"
"2551","7.34962346023491"
"2553","2.58659048700714"
"2554","9.26342633627817"
"2557","1.89069962639312"
"2558","2.18303849359981"
"2559","2.44639232570936"
"2560","2.91370947033394"
"2561","3.52244913898327"
"2562","3.81499428032035"
"2563","4.84320889131307"
"2564","5.9805875296961"
"2602","7.88512736045078"
"2603","5.74455859001172"
"2606","7.52726085561389"
"2607","4.78062393718783"
"2608","1.31536999592634"
"2609","2.11419032184749"
"2610","2.18833108859421"
"2611","3.70032504121196"
"2615","6.43901639802255"
"2654","10.0097395034464"
"2706","7.4084341638119"
"2707","1.08798245787232"
"2758","10.9779785754675"
"2759","8.6831433653597"
"2760","5.60733590270168"
"2812","6.92688750137751"
"2863","2.95700301796352"
"2864","4.78265218262642"
"2914","5.54323409427229"
"2915","4.57934432808624"
