"","slopeBase"
"30","12.0611656578063"
"31","13.9306157797502"
"33","11.8927996638096"
"46","8.7912732433026"
"47","6.06581903928531"
"48","8.15688540882993"
"49","1.83043703437198"
"50","9.62019277368108"
"61","4.65953396007391"
"62","7.15078948360253"
"63","4.75616007633144"
"65","4.27727295093425"
"66","1.71072915834402"
"67","13.5244099179439"
"78","6.15984551470592"
"79","5.45693247239716"
"81","4.37762694258352"
"82","4.46008953275834"
"92","10.2355256429844"
"94","8.18693273543221"
"95","7.38730810697279"
"96","6.67463242389208"
"97","6.21873838060996"
"98","4.24070887291723"
"108","8.21239257616838"
"109","12.2784268519186"
"110","6.82773813119562"
"113","1.83955183691828"
"114","3.07714128972154"
"115","12.0315859104907"
"125","16.9421401821625"
"126","14.4867727482179"
"129","2.86884333921396"
"130","3.50204174848421"
"141","11.4593399097642"
"142","10.8743999280526"
"143","19.3752971879679"
"145","8.93329386247588"
"146","17.4345056495285"
"158","12.9676531822327"
"159","21.5881824913384"
"160","22.878866923061"
"162","13.6671003585616"
"163","14.4480273255885"
"176","23.8804614654274"
"178","32.707534321082"
"179","29.6856085775564"
"193","20.3942137267126"
"195","17.8601573187499"
"209","27.2560846491598"
"210","20.0745680235083"
"212","4.98716414959206"
"224","12.0585217711957"
"225","16.1690504493128"
"226","10.3057371856337"
"228","1.35795748144795"
"229","5.71296564335788"
"240","6.27886357083763"
"241","5.44278910494887"
"243","3.6646039302449"
"244","10.1848372301206"
"245","3.22866446556019"
"257","7.59729873835542"
"259","9.24118054067895"
"260","10.1086392739168"
"261","11.9886355472184"
"276","10.0557016793312"
