"","slopeBase"
"20","11.3127833265551"
"47","17.3809508562799"
"48","12.3179483324392"
"49","8.96468308094204"
"50","16.2677492941628"
"76","14.9155994746682"
"77","12.8077554045409"
"78","7.59262171498174"
"79","16.8148432074156"
"80","23.2450355792228"
"105","12.9928810235441"
"106","15.0079136218586"
"108","14.249208385092"
"109","21.3086650413414"
"118","28.260437665257"
"119","15.1343638925175"
"148","19.0814971191262"
"149","15.8194612932598"
"150","16.1603704836085"
"164","17.789789659528"
"165","4.92453543579841"
"178","20.2110824294879"
"179","9.54487996496349"
"193","13.9090537169145"
"194","15.1159200188551"
"195","7.57813086739762"
"197","18.6661904671261"
"198","22.5090254648485"
"222","16.4278577314561"
"223","16.0303812963607"
"226","16.0230614838439"
"227","20.53647571129"
"252","12.4013907823085"
"253","16.095004079817"
"256","26.081572812859"
"257","17.875198713788"
"286","28.5870729348459"
"287","11.2959662164"
"293","33.6984026056408"
"294","31.2734281950152"
"315","21.4148600508254"
"316","24.3845535569499"
"322","27.9923902175383"
"323","36.59729874306"
"324","28.1858771617043"
"340","17.3581933630022"
"341","13.7176260259479"
"342","12.7670665204956"
"343","12.4089824684532"
"344","12.5269553665923"
"345","22.4808823140748"
"346","15.2901974617572"
"352","24.1872546097738"
"353","30.69250898088"
"354","18.794716813472"
"368","11.3297181400853"
"369","11.7914831322007"
"370","16.0475967475309"
"371","10.1818129893941"
"372","9.50876261474275"
"375","15.3553794297987"
"381","10.2488884404397"
"382","15.0514688420269"
"383","10.5518870766864"
"384","4.78970962536025"
"398","15.6664083518188"
"399","13.3555925177073"
"402","9.36173600500866"
"404","16.1890957923345"
"405","21.477985619131"
"411","10.9733947752933"
"412","27.9137644049875"
"413","32.6835152919969"
"414","28.8935265181656"
"415","10.8398952903233"
"432","13.8456228642443"
"433","15.5981286337296"
"434","26.2011193933341"
"435","16.1890957923345"
"440","10.6075156899199"
"441","24.9471789687848"
"442","29.0113784285184"
"443","24.3056052966485"
"444","26.0150838895141"
"445","27.5583730385473"
"446","26.3331756947471"
"458","20.0441670169412"
"459","18.2216342303971"
"460","10.867062839431"
"461","11.4726269067977"
"462","12.2467788480026"
"463","24.4669029079516"
"464","35.8845959515764"
"469","15.9581655994627"
"470","21.3916062296013"
"471","33.2684894220104"
"472","18.9959096918058"
"473","16.0696937842801"
"488","24.3025575945959"
"489","11.6532408702412"
"490","8.41948392022246"
"493","41.2126049179424"
"494","44.1049226849937"
"498","9.43233890008184"
"499","18.5463976620278"
"500","33.625640684613"
"501","30.7041585675767"
"517","19.3027531741753"
"518","24.0960402334467"
"519","13.019603626231"
"520","13.7676196392964"
"522","43.560428435992"
"523","38.5545832889688"
"528","11.5833728471986"
"529","39.6152344488447"
"530","26.0500701849144"
"547","22.5922873736729"
"548","36.7755806823318"
"552","38.1661885556626"
"553","32.254844034303"
"557","14.987364849048"
"558","31.3378853969871"
"559","27.4514331287267"
"560","36.1674265977239"
"561","22.6740094312324"
"575","16.9275207944571"
"576","25.2800314544287"
"577","16.0347726883267"
"578","28.4728846314836"
"579","26.9381830114165"
"580","24.3355755522003"
"581","37.5065939764883"
"582","48.8640318791816"
"586","16.1873360435919"
"587","28.6082195555023"
"588","36.926688868991"
"589","27.1659219855592"
"590","16.9275320528194"
"591","32.9062089409275"
"592","27.2593886106803"
"604","23.4436208902428"
"605","17.0345853918177"
"606","15.0474629899896"
"607","23.8580681407535"
"608","25.4874793085044"
"609","17.8796689456173"
"610","15.5659426559385"
"611","41.0960063134375"
"615","12.9032840230429"
"616","15.0863869926588"
"617","42.4248240213918"
"618","31.0244657833646"
"619","31.2091087984284"
"621","26.2597156634733"
"622","30.312732218348"
"633","18.8467734648162"
"634","16.0773888086813"
"635","14.6134918962513"
"636","24.8273630478337"
"638","15.7375201105988"
"641","46.0898977464666"
"645","16.3972966889847"
"647","40.6004790601261"
"648","22.1456568760759"
"652","25.6378521807583"
"666","22.7757861879604"
"667","17.3937473080647"
"668","25.2427633973653"
"670","46.8891172328847"
"671","38.4047542924936"
"674","16.1966071491228"
"675","15.9723072629586"
"676","32.6126163114566"
"677","26.8937905518921"
"678","32.3053826588581"
"679","26.3831259013366"
"699","53.8485179104126"
"700","49.1211906955833"
"703","9.50596071607727"
"704","18.5927252469039"
"706","27.5019292431026"
"707","35.2404676831486"
"708","27.8053582416424"
"709","31.8333669937705"
"729","34.5131939863439"
"733","11.4877528199225"
"734","27.7634222933999"
"735","39.7622333500008"
"736","21.5032761090341"
"737","17.2216851295614"
"758","27.3498264389415"
"759","23.9035501054522"
"762","7.31130151655739"
"763","13.4054394947175"
"765","37.819858635063"
"788","17.5339856549143"
"792","10.0993255338063"
"793","16.3694811748705"
"794","31.9352385504168"
"795","17.957582005811"
"817","21.1717137729388"
"818","19.9820392364653"
"821","15.4094850937812"
"822","17.2838396823548"
"823","19.1646831210469"
"824","30.5502431836214"
"825","21.6768541328659"
"826","20.9423689363665"
"827","15.7804824057839"
"828","18.9461191184146"
"845","30.1470090987174"
"850","15.3274253194277"
"851","13.0886837748261"
"852","34.539115127294"
"853","40.0877861875271"
"854","30.58748538847"
"855","30.1889588618275"
"856","42.4439908496593"
"857","27.8046224178239"
"858","19.1517108364173"
"873","22.532781202403"
"874","22.1064395526702"
"875","14.3758162074587"
"880","18.0308489514546"
"881","15.3274253194277"
"882","34.69639580802"
"883","14.7654287837871"
"884","22.049326558852"
"885","34.3868954152368"
"886","15.8120885049432"
"887","25.5968052382959"
"888","26.8661855648008"
"908","15.1139949975035"
"909","15.8966847229085"
"910","13.3360494900449"
"911","39.0167295311795"
"912","23.6928107356238"
"913","10.6713097208035"
"937","6.81480827948913"
"938","9.79122754379179"
"941","34.145859484243"
"942","22.7944802553659"
"964","24.1787942368721"
"965","13.4063788778235"
"966","6.82471599116057"
"967","7.28023716054473"
"971","26.5681402805922"
